Execution time (s): 45.706626
Total clicks: 26

Mouse path (time_seconds, x, y):
14.823989, 822, 303
14.829196, 824, 304
14.835001, 827, 305
14.840315, 829, 307
14.845918, 832, 308
14.851906, 835, 309
14.856959, 837, 310
14.862553, 839, 311
14.868221, 841, 312
14.873645, 842, 312
14.879194, 843, 312
14.884905, 844, 312
14.890376, 845, 312
14.895886, 846, 312
14.901510, 847, 312
14.906981, 848, 312
14.912538, 849, 313
14.918211, 850, 313
14.923299, 850, 313
14.929191, 851, 313
14.934997, 851, 314
14.940315, 852, 314
14.945500, 852, 314
14.951104, 852, 314
14.957012, 852, 315
14.962178, 852, 315
14.968260, 853, 315
14.973291, 853, 315
14.979240, 853, 316
14.984458, 853, 316
14.989971, 853, 316
14.995530, 853, 316
15.001094, 853, 316
15.006637, 853, 316
15.012175, 853, 316
15.017749, 853, 316
15.023293, 853, 316
15.028847, 853, 316
15.034466, 853, 316
15.039958, 853, 316
15.045560, 853, 316
15.051116, 853, 316
15.056636, 853, 316
15.062181, 853, 316
15.067749, 853, 316
15.073289, 853, 316
15.078846, 853, 316
15.084442, 853, 316
15.089978, 853, 316
15.095515, 853, 316
15.101088, 853, 316
15.107105, 852, 316
15.112177, 852, 316
15.117814, 852, 316
15.123303, 852, 316
15.129248, 851, 316
15.134445, 851, 316
15.139986, 851, 316
15.145521, 851, 316
15.151092, 851, 316
15.156622, 851, 316
15.162201, 851, 316
15.167736, 851, 316
15.173279, 851, 316
15.178850, 851, 316
15.184593, 851, 316
15.189979, 851, 316
15.195512, 851, 316
15.201456, 850, 316
15.206636, 850, 316
15.212609, 849, 316
15.217770, 849, 316
15.223300, 849, 316
15.229290, 848, 316
15.234457, 848, 316
15.239968, 848, 316
15.245505, 848, 316
15.251093, 848, 316
15.256622, 848, 316
15.262174, 848, 316
15.268255, 847, 316
15.273294, 847, 316
15.278851, 847, 316
15.284527, 847, 316
15.290020, 847, 316
15.295522, 847, 316
15.301079, 847, 316
15.306624, 847, 316
15.312183, 847, 316
15.317785, 847, 316
15.323283, 847, 316
15.328850, 847, 316
15.334417, 847, 316
15.339948, 847, 316
15.345511, 847, 316
15.351149, 847, 316
15.357113, 847, 316
15.362175, 847, 316
15.367783, 847, 316
15.373337, 847, 316
15.378877, 847, 316
15.384451, 848, 316
15.390379, 849, 318
15.395919, 851, 319
15.401891, 854, 322
15.407050, 857, 324
15.412901, 861, 327
15.418361, 864, 329
15.424058, 868, 332
15.429260, 871, 334
15.434764, 875, 337
15.440381, 878, 339
15.445890, 882, 341
15.451869, 887, 343
15.457041, 891, 344
15.462982, 895, 346
15.468296, 899, 347
15.473674, 903, 348
15.479231, 907, 349
15.484827, 911, 350
15.490328, 914, 351
15.495893, 917, 352
15.501883, 921, 352
15.507044, 924, 353
15.513035, 928, 354
15.518189, 932, 355
15.523988, 936, 356
15.529320, 940, 357
15.534862, 945, 358
15.540312, 950, 359
15.545961, 956, 360
15.551543, 962, 361
15.557013, 967, 362
15.562932, 972, 363
15.568238, 977, 364
15.574237, 982, 365
15.579204, 986, 365
15.584829, 991, 366
15.590305, 996, 367
15.607103, 1013, 372
15.607161, 1013, 372
15.612956, 1019, 374
15.618206, 1024, 375
15.623989, 1030, 377
15.629225, 1034, 378
15.634907, 1039, 379
15.640351, 1042, 380
15.645900, 1046, 381
15.652024, 1049, 382
15.657005, 1051, 382
15.662568, 1053, 383
15.668226, 1055, 383
15.673667, 1057, 384
15.679226, 1058, 384
15.684870, 1059, 384
15.690328, 1060, 384
15.695506, 1060, 384
15.701072, 1060, 384
15.706618, 1060, 384
15.712186, 1060, 384
15.717738, 1060, 384
15.723280, 1060, 384
15.728833, 1060, 384
15.734437, 1060, 384
15.739972, 1060, 384
15.745516, 1060, 384
15.751077, 1060, 384
15.756615, 1060, 384
15.762168, 1060, 384
15.767734, 1060, 384
15.773300, 1060, 384
15.778834, 1060, 384
15.784438, 1060, 384
15.790565, 1060, 384
15.795496, 1060, 384
15.801074, 1060, 384
15.806619, 1060, 384
15.812167, 1060, 384
15.817737, 1060, 384
15.823310, 1060, 384
15.829263, 1058, 383
15.834952, 1055, 382
15.840319, 1050, 380
15.845902, 1044, 377
15.851957, 1036, 374
15.857074, 1028, 372
15.862915, 1019, 369
15.868215, 1009, 367
15.873974, 1000, 365
15.879994, 988, 363
15.884999, 980, 362
15.890356, 972, 362
15.895920, 959, 361
15.902093, 947, 360
15.907038, 937, 360
15.912871, 925, 360
15.918178, 916, 360
15.924005, 904, 360
15.929286, 894, 360
15.934851, 884, 360
15.940370, 876, 360
15.945930, 868, 360
15.951866, 860, 360
15.957004, 854, 360
15.962845, 847, 360
15.968193, 841, 360
15.973961, 833, 359
15.979218, 828, 359
15.984910, 821, 357
15.990323, 815, 356
15.995999, 809, 355
16.001995, 804, 354
16.007019, 801, 354
16.012562, 799, 353
16.018237, 797, 352
16.023658, 796, 352
16.029239, 795, 351
16.034843, 793, 351
16.040382, 792, 350
16.045886, 790, 349
16.051860, 787, 347
16.057012, 786, 346
16.062955, 783, 345
16.068240, 782, 343
16.074044, 780, 342
16.079302, 780, 341
16.084874, 779, 340
16.090292, 779, 339
16.095876, 779, 338
16.101085, 779, 338
16.107025, 779, 337
16.112584, 779, 336
16.118219, 778, 335
16.123694, 778, 334
16.129186, 778, 333
16.134824, 778, 331
16.140390, 778, 330
16.145847, 778, 328
16.151583, 778, 327
16.157004, 778, 326
16.162556, 778, 325
16.168173, 778, 324
16.173271, 778, 324
16.179224, 779, 323
16.185093, 780, 322
16.190313, 781, 322
16.195856, 782, 321
16.201085, 782, 321
16.207036, 783, 321
16.212532, 783, 320
16.218138, 784, 320
16.223282, 784, 320
16.229316, 784, 319
16.234408, 784, 319
16.239945, 784, 319
16.245875, 785, 319
16.251110, 785, 319
16.256614, 785, 319
16.262153, 785, 319
16.267776, 785, 319
16.273271, 785, 319
16.279310, 785, 318
16.284445, 785, 318
16.289942, 785, 318
16.295489, 785, 318
16.301054, 785, 318
16.306600, 785, 318
16.312163, 785, 318
16.317735, 785, 318
16.323242, 785, 318
16.328825, 785, 318
16.334415, 785, 318
16.339942, 785, 318
16.345499, 785, 318
16.351132, 785, 318
16.356634, 785, 318
16.362159, 785, 318
16.367754, 785, 318
16.373290, 785, 318
16.378818, 785, 318
16.384390, 785, 318
16.389937, 785, 318
16.395510, 785, 318
16.401061, 785, 318
16.406598, 785, 318
16.412163, 785, 318
16.417730, 785, 318
16.423293, 785, 318
16.428816, 785, 318
16.434403, 785, 318
16.439937, 785, 318
16.445492, 785, 318
16.451095, 785, 318
16.456617, 785, 318
16.462150, 785, 318
16.467738, 785, 318
16.473278, 785, 318
16.478835, 785, 318
16.484391, 785, 318
16.489925, 785, 318
16.495498, 785, 318
16.501527, 785, 318
16.506595, 785, 318
16.512150, 785, 318
16.517763, 785, 318
16.523276, 785, 318
16.528845, 785, 318
16.534438, 785, 318
16.539953, 785, 318
16.545490, 785, 318
16.551046, 785, 318
16.556599, 785, 318
16.562981, 784, 320
16.568187, 782, 322
16.573640, 781, 325
16.579245, 779, 328
16.584861, 776, 333
16.590387, 774, 338
16.595889, 770, 344
16.601810, 766, 351
16.607029, 762, 357
16.612913, 757, 364
16.618123, 753, 371
16.624059, 748, 377
16.629205, 743, 384
16.634897, 739, 390
16.640332, 734, 395
16.645902, 728, 402
16.651800, 723, 409
16.656939, 720, 415
16.662800, 715, 422
16.668168, 711, 428
16.673920, 707, 436
16.679221, 703, 442
16.684925, 699, 449
16.690347, 695, 454
16.695880, 691, 460
16.701948, 688, 464
16.707000, 685, 467
16.712580, 682, 470
16.718284, 680, 473
16.723988, 677, 475
16.729210, 675, 476
16.734848, 673, 478
16.740345, 671, 479
16.745840, 669, 480
16.751916, 667, 481
16.756850, 666, 482
16.770774, 665, 484
16.773605, 664, 484
16.778819, 664, 484
16.784914, 664, 485
16.790295, 663, 485
16.795468, 663, 485
16.801034, 663, 485
16.806584, 663, 485
16.812139, 663, 485
16.817733, 663, 485
16.823249, 663, 485
16.828813, 663, 485
16.834383, 663, 485
16.839935, 663, 485
16.845476, 663, 485
16.851030, 663, 485
16.856582, 663, 485
16.862128, 663, 485
16.867699, 663, 485
16.873252, 663, 485
16.878806, 663, 485
16.884368, 663, 485
16.889913, 663, 485
16.895462, 663, 485
16.901060, 663, 485
16.906604, 663, 485
16.912128, 663, 485
16.917707, 663, 485
16.923276, 663, 485
16.928796, 663, 485
16.934365, 663, 485
16.939927, 663, 485
16.945939, 663, 483
16.951774, 663, 480
16.956931, 663, 478
16.962816, 663, 475
16.968212, 663, 474
16.973597, 663, 472
16.978799, 663, 472
16.984807, 663, 471
16.989921, 663, 471
16.995907, 663, 470
17.001033, 663, 470
17.006582, 663, 470
17.012131, 663, 470
17.017719, 663, 470
17.023693, 663, 469
17.028822, 663, 469
17.034366, 663, 469
17.039924, 663, 469
17.045860, 662, 468
17.051034, 662, 468
17.056947, 662, 467
17.062135, 662, 467
17.068338, 662, 466
17.073679, 661, 466
17.079164, 661, 465
17.084909, 661, 464
17.090373, 660, 464
17.095874, 660, 463
17.101486, 660, 462
17.106584, 660, 462
17.112511, 659, 461
17.118158, 659, 460
17.123617, 659, 459
17.128792, 659, 459
17.134373, 659, 459
17.139927, 659, 459
17.145470, 659, 459
17.151091, 659, 459
17.156592, 659, 459
17.162138, 659, 459
17.167708, 659, 459
17.173252, 659, 459
17.178805, 659, 459
17.184591, 659, 459
17.189929, 659, 459
17.196039, 659, 458
17.201101, 659, 458
17.207045, 660, 458
17.213052, 662, 457
17.218180, 663, 456
17.224007, 666, 454
17.229364, 669, 453
17.234896, 672, 451
17.240319, 676, 449
17.245896, 681, 446
17.251902, 687, 443
17.257001, 692, 440
17.262623, 697, 437
17.268215, 702, 433
17.273968, 710, 428
17.279207, 716, 423
17.285030, 723, 417
17.290341, 730, 411
17.295876, 735, 406
17.301950, 745, 398
17.307041, 751, 392
17.312911, 758, 385
17.318127, 765, 378
17.324220, 771, 371
17.329206, 775, 365
17.334821, 781, 356
17.340359, 785, 349
17.345868, 789, 341
17.351875, 794, 334
17.356970, 798, 327
17.362999, 802, 321
17.368247, 805, 318
17.374000, 809, 312
17.379192, 811, 309
17.384783, 813, 306
17.390308, 815, 303
17.395852, 816, 300
17.401448, 817, 298
17.407021, 818, 296
17.412611, 818, 294
17.418078, 818, 291
17.423638, 818, 289
17.429171, 819, 287
17.434945, 819, 285
17.440374, 819, 283
17.445840, 819, 282
17.451408, 819, 281
17.456941, 820, 280
17.462127, 820, 280
17.467711, 820, 280
17.473593, 820, 279
17.478796, 820, 279
17.484415, 820, 279
17.490334, 820, 278
17.495474, 820, 278
17.501393, 819, 277
17.506574, 819, 277
17.512144, 819, 277
17.518303, 819, 276
17.523245, 819, 276
17.528818, 819, 276
17.534397, 819, 276
17.539925, 819, 276
17.545463, 819, 276
17.551106, 819, 276
17.556582, 819, 276
17.562129, 819, 276
17.567706, 819, 276
17.573245, 819, 276
17.578805, 819, 276
17.584366, 819, 276
17.589924, 819, 276
17.595468, 819, 276
17.601102, 819, 276
17.606582, 819, 276
17.612128, 819, 276
17.617766, 819, 276
17.623238, 819, 276
17.628799, 819, 276
17.634370, 819, 276
17.639914, 819, 276
17.645476, 819, 276
17.651103, 819, 276
17.656577, 819, 276
17.662524, 818, 275
17.667716, 818, 275
17.673237, 818, 275
17.679245, 818, 274
17.684382, 818, 274
17.689923, 818, 274
17.695471, 818, 274
17.701632, 818, 273
17.706575, 818, 273
17.712123, 818, 273
17.717752, 818, 273
17.723233, 818, 273
17.728824, 818, 273
17.734389, 818, 273
17.739909, 818, 273
17.745468, 818, 273
17.751092, 818, 273
17.756579, 818, 273
17.762133, 818, 273
17.767852, 818, 273
17.773240, 818, 273
17.778809, 818, 273
17.784370, 818, 273
17.790416, 818, 272
17.795463, 818, 272
17.801014, 818, 272
17.806574, 818, 272
17.812125, 818, 272
17.818185, 818, 271
17.823247, 818, 271
17.828792, 818, 271
17.834399, 818, 271
17.840291, 818, 270
17.845471, 818, 270
17.851050, 818, 270
17.856587, 818, 270
17.862128, 818, 270
17.867746, 818, 270
17.873263, 818, 270
17.878791, 818, 270
17.884410, 818, 270
17.889918, 818, 270
17.895475, 818, 270
17.901000, 818, 270
17.906548, 818, 270
17.912091, 818, 270
17.928791, 818, 270
17.929051, 818, 270
17.934346, 818, 270
17.939889, 818, 270
17.945477, 818, 270
17.951014, 818, 270
17.956568, 818, 270
17.962114, 818, 270
17.967721, 818, 270
17.973221, 818, 270
17.979277, 818, 269
17.984330, 818, 269
17.990323, 818, 269
17.995502, 818, 268
18.001468, 818, 267
18.006563, 818, 267
18.012458, 818, 266
18.017710, 818, 266
18.023607, 818, 265
18.028774, 818, 265
18.034746, 818, 264
18.039883, 818, 264
18.045448, 818, 264
18.051013, 818, 264
18.056563, 818, 264
18.062104, 818, 264
18.067699, 818, 264
18.073630, 818, 263
18.078774, 818, 263
18.084786, 818, 262
18.090285, 818, 261
18.095816, 818, 260
18.101439, 818, 258
18.106937, 818, 256
18.112805, 818, 254
18.118329, 818, 252
18.123967, 819, 249
18.129150, 819, 246
18.135081, 819, 243
18.140258, 819, 240
18.145792, 819, 237
18.151721, 819, 233
18.156906, 819, 230
18.162444, 819, 226
18.168198, 819, 222
18.173961, 819, 217
18.179142, 819, 213
18.185080, 819, 209
18.190282, 819, 205
18.195841, 819, 200
18.201463, 819, 196
18.206923, 819, 192
18.212773, 820, 187
18.218127, 820, 184
18.223567, 820, 180
18.229228, 820, 176
18.235097, 820, 173
18.240301, 820, 170
18.245864, 820, 167
18.251433, 820, 165
18.256933, 820, 163
18.262482, 820, 161
18.268129, 820, 159
18.273630, 820, 157
18.279190, 820, 156
18.284798, 820, 154
18.290319, 820, 153
18.295861, 820, 151
18.301852, 821, 150
18.306923, 821, 149
18.312485, 821, 147
18.318185, 821, 146
18.323572, 821, 144
18.329163, 821, 143
18.335091, 821, 141
18.340267, 821, 140
18.345918, 821, 139
18.351453, 821, 137
18.356924, 821, 136
18.362504, 821, 134
18.368155, 822, 133
18.373638, 822, 131
18.379204, 822, 130
18.384765, 822, 128
18.390952, 822, 126
18.395792, 823, 125
18.401894, 823, 123
18.406965, 823, 122
18.412491, 823, 120
18.418195, 824, 118
18.423950, 824, 116
18.429268, 824, 115
18.434931, 824, 114
18.440316, 824, 113
18.445877, 824, 112
18.451531, 824, 111
18.456574, 824, 111
18.462490, 824, 110
18.467723, 824, 110
18.473234, 824, 110
18.478794, 824, 110
18.484352, 824, 110
18.490436, 824, 109
18.495458, 824, 109
18.501027, 824, 109
18.506575, 824, 109
18.512118, 824, 109
18.518251, 824, 108
18.523234, 824, 108
18.528785, 824, 108
18.534358, 824, 108
18.539907, 824, 108
18.545476, 824, 108
18.551017, 824, 108
18.556573, 824, 108
18.562123, 824, 108
18.567721, 824, 108
18.573253, 824, 108
18.578809, 824, 108
18.584396, 824, 108
18.589937, 824, 108
18.595462, 824, 108
18.601023, 824, 108
18.606574, 824, 108
18.612113, 824, 108
18.617702, 824, 108
18.623245, 824, 108
18.629348, 824, 108
18.634393, 824, 108
18.639905, 824, 108
18.645457, 824, 108
18.651064, 824, 108
18.656557, 824, 108
18.662108, 824, 108
18.667737, 824, 108
18.673229, 824, 108
18.678773, 824, 108
18.684398, 824, 108
18.689907, 824, 108
18.695453, 824, 108
18.701025, 824, 108
18.706569, 824, 108
18.712113, 824, 108
18.717696, 824, 108
18.723231, 824, 108
18.728785, 824, 108
18.734386, 824, 108
18.739926, 824, 108
18.745454, 824, 108
18.751072, 824, 108
18.756573, 824, 108
18.762119, 824, 108
18.767695, 824, 108
18.773249, 824, 108
18.778783, 824, 108
18.784489, 824, 109
18.790385, 824, 110
18.796013, 824, 113
18.801915, 822, 116
18.807023, 821, 120
18.812570, 820, 123
18.818136, 818, 128
18.823602, 817, 131
18.829191, 816, 134
18.835325, 814, 137
18.840305, 813, 138
18.845840, 812, 139
18.851454, 811, 140
18.856950, 809, 141
18.862505, 807, 142
18.868103, 805, 143
18.873997, 802, 145
18.879173, 800, 146
18.884796, 798, 147
18.890297, 797, 149
18.895856, 796, 150
18.901485, 796, 151
18.906553, 796, 151
18.912502, 796, 152
18.917693, 796, 152
18.923651, 796, 153
18.929351, 797, 153
18.934769, 798, 154
18.940338, 800, 154
18.945965, 802, 155
18.951450, 803, 156
18.956913, 804, 156
18.962523, 804, 157
18.968158, 804, 158
18.973971, 804, 160
18.979140, 804, 161
18.984860, 802, 162
18.990263, 801, 164
18.995914, 799, 166
19.001879, 797, 169
19.006927, 795, 171
19.012505, 793, 175
19.018165, 792, 178
19.023982, 791, 183
19.029170, 791, 186
19.035148, 791, 191
19.040283, 791, 196
19.045835, 792, 200
19.051508, 793, 203
19.056907, 794, 207
19.062532, 796, 211
19.068127, 797, 214
19.084789, 798, 217
19.084838, 798, 217
19.089870, 798, 217
19.095445, 798, 217
19.101013, 798, 217
19.106563, 798, 217
19.112528, 798, 218
19.118357, 797, 218
19.123932, 796, 220
19.129109, 796, 221
19.134764, 795, 223
19.140271, 795, 225
19.145850, 794, 228
19.151473, 794, 230
19.156884, 794, 233
19.162460, 794, 236
19.168090, 795, 239
19.173566, 796, 242
19.179151, 797, 245
19.185023, 798, 247
19.190248, 800, 250
19.195867, 802, 253
19.201429, 804, 255
19.206909, 806, 257
19.212783, 809, 259
19.218122, 811, 260
19.223820, 814, 261
19.229108, 816, 262
19.234790, 818, 262
19.240226, 821, 263
19.245845, 824, 264
19.251430, 826, 264
19.256895, 831, 265
19.262437, 835, 266
19.268116, 841, 267
19.273958, 848, 268
19.279115, 855, 269
19.285099, 862, 270
19.290228, 869, 271
19.295823, 877, 272
19.301476, 884, 272
19.306985, 890, 272
19.312549, 896, 272
19.318102, 902, 271
19.324021, 908, 270
19.329149, 912, 270
19.335439, 918, 269
19.340253, 923, 268
19.345988, 929, 267
19.351411, 935, 266
19.357002, 941, 266
19.362547, 947, 265
19.368163, 957, 264
19.373984, 966, 263
19.379171, 975, 261
19.385122, 984, 260
19.390911, 994, 259
19.396026, 1001, 257
19.401438, 1010, 256
19.406920, 1016, 254
19.412861, 1022, 253
19.418137, 1027, 252
19.424105, 1032, 251
19.429315, 1035, 250
19.434820, 1039, 249
19.440266, 1042, 249
19.445806, 1045, 248
19.451453, 1047, 248
19.456972, 1051, 247
19.462546, 1054, 247
19.468044, 1057, 247
19.474011, 1062, 246
19.479219, 1065, 246
19.485323, 1070, 245
19.490514, 1074, 244
19.495932, 1079, 244
19.501377, 1082, 243
19.506904, 1086, 242
19.512566, 1089, 241
19.518143, 1092, 241
19.523593, 1095, 240
19.529178, 1097, 240
19.534727, 1099, 239
19.540288, 1102, 239
19.545832, 1105, 238
19.551502, 1109, 238
19.556951, 1113, 237
19.562575, 1118, 237
19.568326, 1124, 236
19.573610, 1128, 236
19.579183, 1132, 236
19.584758, 1135, 235
19.590236, 1137, 235
19.595994, 1139, 234
19.600999, 1139, 234
19.606926, 1140, 234
19.612096, 1140, 234
19.618181, 1140, 233
19.623575, 1141, 233
19.629158, 1142, 233
19.634746, 1144, 232
19.640306, 1146, 232
19.645955, 1150, 231
19.651557, 1152, 231
19.656919, 1155, 230
19.662530, 1157, 230
19.668216, 1159, 229
19.673564, 1161, 229
19.678764, 1161, 229
19.684731, 1162, 228
19.689882, 1162, 228
19.695441, 1162, 228
19.701040, 1162, 228
19.706547, 1162, 228
19.712118, 1162, 228
19.718105, 1162, 228
19.723219, 1162, 228
19.728792, 1162, 227
19.734353, 1162, 227
19.739912, 1162, 227
19.745433, 1162, 227
19.751040, 1162, 227
19.756548, 1162, 227
19.762096, 1162, 227
19.767708, 1162, 227
19.773215, 1162, 227
19.778753, 1162, 227
19.784396, 1162, 227
19.790454, 1162, 227
19.795434, 1162, 227
19.801006, 1162, 227
19.806540, 1162, 227
19.812088, 1162, 227
19.817735, 1162, 227
19.823215, 1162, 227
19.828752, 1162, 227
19.834330, 1162, 227
19.839897, 1162, 227
19.845432, 1162, 227
19.851004, 1162, 227
19.856567, 1162, 227
19.862086, 1162, 227
19.867676, 1162, 227
19.873218, 1162, 227
19.878753, 1162, 227
19.884363, 1162, 227
19.889930, 1162, 227
19.895426, 1162, 227
19.901051, 1162, 227
19.906544, 1162, 227
19.912097, 1162, 227
19.917704, 1162, 227
19.923223, 1162, 227
19.928857, 1161, 227
19.935247, 1159, 229
19.940292, 1156, 231
19.945921, 1150, 234
19.951534, 1146, 237
19.956962, 1137, 242
19.962547, 1129, 246
19.968176, 1119, 252
19.974099, 1110, 257
19.979155, 1100, 262
19.985192, 1090, 268
19.990254, 1083, 272
19.995984, 1072, 277
20.001546, 1065, 280
20.007004, 1055, 284
20.012497, 1047, 286
20.018101, 1036, 289
20.023939, 1027, 291
20.029124, 1018, 291
20.035303, 1005, 293
20.040247, 992, 293
20.045955, 977, 293
20.051521, 964, 294
20.056961, 948, 295
20.062858, 933, 296
20.068130, 924, 297
20.073638, 915, 298
20.079124, 907, 300
20.084757, 901, 301
20.090317, 897, 302
20.095835, 894, 303
20.101457, 892, 303
20.106943, 890, 303
20.112474, 889, 303
20.118088, 888, 303
20.123649, 887, 303
20.129301, 886, 302
20.134770, 885, 302
20.140270, 884, 302
20.145832, 884, 301
20.150987, 884, 301
20.156537, 884, 301
20.162087, 884, 301
20.167649, 884, 301
20.173195, 884, 301
20.178755, 884, 301
20.184305, 884, 301
20.189878, 884, 301
20.195420, 884, 301
20.201006, 884, 301
20.206541, 884, 301
20.212097, 884, 301
20.217648, 884, 301
20.223178, 884, 301
20.228719, 884, 301
20.234288, 884, 301
20.244363, 884, 301
20.250157, 884, 301
20.250972, 884, 301
20.256533, 884, 301
20.262082, 884, 301
20.267647, 884, 301
20.273193, 884, 301
20.279276, 884, 300
20.284368, 884, 300
20.290319, 883, 299
20.295840, 883, 297
20.301435, 882, 296
20.306941, 881, 294
20.312584, 880, 293
20.318122, 878, 292
20.323577, 876, 291
20.329128, 875, 290
20.335170, 874, 289
20.340322, 873, 289
20.345800, 872, 288
20.351022, 872, 288
20.356529, 872, 288
20.362095, 872, 288
20.367656, 872, 288
20.373622, 872, 287
20.378767, 872, 287
20.384778, 871, 286
20.390265, 871, 285
20.395929, 871, 284
20.401003, 871, 284
20.406899, 871, 283
20.412068, 871, 283
20.417656, 871, 283
20.423201, 871, 283
20.428760, 871, 283
20.434346, 871, 283
20.440030, 871, 283
20.445425, 871, 283
20.451530, 871, 283
20.456535, 871, 283
20.462071, 871, 283
20.467696, 871, 283
20.473200, 871, 283
20.478744, 871, 283
20.484348, 871, 283
20.489892, 871, 283
20.495411, 871, 283
20.500998, 871, 283
20.506533, 871, 283
20.512083, 871, 283
20.517785, 871, 283
20.523221, 871, 283
20.528744, 871, 283
20.534318, 871, 283
20.539875, 871, 283
20.545417, 871, 283
20.550999, 871, 283
20.556527, 871, 283
20.562068, 871, 283
20.567669, 871, 283
20.573206, 871, 283
20.578745, 871, 283
20.584367, 871, 283
20.589884, 871, 283
20.595426, 871, 283
20.600993, 871, 283
20.606528, 871, 283
20.612080, 871, 283
20.617673, 871, 283
20.623236, 871, 283
20.628750, 871, 283
20.634309, 871, 283
20.639980, 870, 283
20.645906, 869, 282
20.651562, 868, 281
20.656890, 865, 280
20.662493, 862, 279
20.668204, 859, 278
20.673705, 855, 277
20.679162, 850, 275
20.685139, 843, 274
20.690255, 837, 272
20.695979, 828, 271
20.701515, 822, 269
20.706944, 811, 267
20.712475, 803, 265
20.718131, 794, 264
20.723935, 784, 262
20.729152, 777, 261
20.735173, 769, 261
20.740226, 764, 260
20.746205, 758, 259
20.751464, 755, 259
20.756905, 752, 259
20.762407, 751, 259
20.768142, 750, 259
20.773637, 749, 258
20.778744, 749, 258
20.784963, 748, 258
20.789889, 748, 258
20.795405, 748, 258
20.800996, 748, 258
20.806528, 748, 258
20.812079, 748, 258
20.818092, 748, 257
20.823189, 748, 257
20.828743, 748, 257
20.834332, 748, 257
20.840290, 748, 256
20.845415, 748, 256
20.851022, 748, 256
20.856531, 748, 256
20.862076, 748, 256
20.867706, 748, 256
20.873200, 748, 256
20.878751, 748, 256
20.884347, 748, 256
20.890397, 749, 256
20.895808, 750, 256
20.901565, 751, 256
20.906889, 753, 256
20.912435, 754, 256
20.918114, 756, 256
20.923579, 757, 256
20.929112, 758, 256
20.934778, 759, 256
20.940280, 760, 256
20.945833, 761, 256
20.950979, 761, 256
20.956636, 761, 256
20.962069, 761, 256
20.967689, 761, 256
20.973198, 761, 256
20.978740, 761, 256
20.984307, 761, 256
20.989882, 761, 256
20.995416, 761, 256
21.000998, 761, 256
21.006518, 761, 256
21.012065, 761, 256
21.017686, 761, 256
21.023208, 761, 256
21.028731, 761, 256
21.034312, 761, 256
21.039859, 761, 256
21.045413, 761, 256
21.051014, 761, 256
21.056529, 761, 256
21.062074, 761, 256
21.067646, 761, 256
21.073199, 761, 256
21.078748, 761, 256
21.084313, 761, 256
21.089861, 761, 256
21.095397, 761, 256
21.101017, 761, 256
21.106534, 761, 256
21.112076, 761, 256
21.117687, 761, 256
21.123186, 761, 256
21.128739, 761, 256
21.134315, 761, 256
21.139896, 761, 256
21.145423, 761, 256
21.151007, 761, 256
21.156521, 761, 256
21.162079, 761, 256
21.167685, 761, 256
21.173187, 761, 256
21.178755, 761, 256
21.184448, 761, 256
21.189896, 761, 256
21.195414, 761, 256
21.200980, 761, 256
21.206530, 761, 256
21.212073, 761, 256
21.217686, 761, 256
21.223191, 761, 256
21.228731, 761, 256
21.234317, 761, 256
21.239873, 761, 256
21.245409, 761, 256
21.251458, 760, 257
21.256917, 759, 258
21.262071, 759, 258
21.268114, 758, 259
21.273574, 757, 259
21.278734, 757, 259
21.284333, 757, 259
21.290245, 756, 259
21.295845, 756, 260
21.300983, 756, 260
21.306515, 756, 260
21.312064, 756, 260
21.317678, 756, 260
21.323549, 755, 260
21.328740, 755, 260
21.334346, 755, 260
21.339870, 755, 260
21.345406, 755, 260
21.351017, 755, 260
21.356989, 754, 260
21.362068, 754, 260
21.367632, 754, 260
21.373554, 754, 261
21.378755, 754, 261
21.384323, 754, 261
21.389820, 754, 261
21.405883, 754, 261
21.406529, 754, 261
21.412095, 754, 261
21.417895, 754, 261
21.423288, 754, 261
21.428740, 754, 261
21.434337, 754, 261
21.439881, 754, 261
21.445396, 754, 261
21.451006, 754, 261
21.456527, 754, 261
21.462060, 754, 261
21.467650, 754, 261
21.473762, 754, 261
21.478827, 754, 261
21.484308, 754, 261
21.489862, 754, 261
21.495405, 754, 261
21.501034, 754, 261
21.506530, 754, 261
21.512064, 754, 261
21.517639, 754, 261
21.523205, 754, 261
21.528738, 754, 261
21.534289, 754, 261
21.539861, 754, 261
21.545402, 754, 261
21.551035, 754, 261
21.556511, 754, 261
21.562063, 754, 261
21.567699, 754, 261
21.573173, 754, 261
21.578749, 754, 261
21.584293, 754, 261
21.589890, 754, 261
21.595414, 754, 261
21.600966, 754, 261
21.606510, 754, 261
21.612069, 754, 261
21.617687, 754, 261
21.623214, 754, 261
21.628747, 754, 261
21.634340, 754, 261
21.639861, 754, 261
21.645406, 754, 261
21.651016, 754, 261
21.656511, 754, 261
21.662070, 754, 261
21.667674, 754, 261
21.673174, 754, 261
21.678747, 754, 261
21.684341, 754, 261
21.689841, 754, 261
21.695388, 754, 261
21.700992, 754, 261
21.706509, 754, 261
21.712049, 754, 261
21.717677, 754, 261
21.723209, 754, 261
21.728717, 754, 261
21.734330, 754, 261
21.739864, 754, 261
21.745406, 754, 261
21.750958, 754, 261
21.756505, 754, 261
21.762051, 754, 261
21.767735, 754, 261
21.773177, 754, 261
21.778722, 754, 261
21.784339, 754, 261
21.789839, 754, 261
21.795397, 754, 261
21.800961, 754, 261
21.806503, 754, 261
21.812052, 754, 261
